1.432627996695932282e+01
2.206413207907430163e+01
5.650107677301920717e+01
5.060329401156018747e+01
5.221139533320155834e+01
nan
nan
nan
nan
2.464813867727097474e+01
2.328898273442214162e+01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
9.443209221049936986e+00
1.763099656038363605e+01
1.114479230789309128e+01
1.163005532536619135e+01
2.459920518851326676e+01
4.362097432393967722e+01
3.536430684576424710e+01
3.774036342481014827e+01
3.605698725040524977e+01
3.316461661637774228e+01
3.560330673833952631e+01
3.689104284670472822e+01
2.483177701525247372e+01
1.955288690888449565e+01
3.903836253212848817e+01
2.668457849581719543e+01
3.086725412497190746e+01
2.912527841727679601e+01
3.151661766827917432e+01
3.562544874795705141e+01
3.063663885527855157e+01
3.358234613780081901e+01
3.180136039212420229e+01
3.418496162558854934e+01
4.250453810969999324e+01
4.987707229454714764e+01
2.738593384690774357e+01
1.879115617725109644e+01
2.635882429604305699e+01
2.620241321725549710e+01
2.299740750964091873e+01
1.928496299704202954e+01
2.477631295955851343e+01
4.479592986587866221e+01
3.241305194682226443e+01
3.826347681578462812e+01
3.321299884120935531e+01
3.491952064033938541e+01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.055768816558088297e+01
1.512850323674840958e+01
8.569628200528160988e-01
1.727825601252362731e+00
2.273190603871187676e+01
5.221609689061912363e+00
1.274667056109500685e+01
1.608523990961269945e+01
2.875606877251410154e+01
3.179091271120189433e+01
2.208044406071874377e+01
2.954828338445697611e+01
1.923528185537199420e+01
1.667830654780961908e+01
1.734619623277369271e+01
1.566835531403445181e+01
3.407267625803735456e+01
4.475997893495234337e+01
4.710956109785438173e+01
4.232452587330939764e+01
2.960882026458650884e+01
3.312710875139045186e+01
4.635561402089485483e+01
3.484484184798087369e+01
3.678805923910996256e+01
3.378492782101378111e+01
2.339598917715588655e+01
3.015865775701723450e+01
3.114821954198043130e+01
3.475338806171698280e+01
3.504769765751534294e+01
2.318716931188905406e+01
2.091538011884617632e+01
2.398367167320815341e+01
1.741689791660695974e+01
2.085029075788190411e+01
2.586321493978932295e+01
2.312735502945183796e+01
2.500903300104452143e+01
3.097610967202737342e+01
2.349593180771413614e+01
2.172350259929763894e+01
1.830311053323486803e+01
1.773051446413003163e+01
9.581960520586832786e+00
9.526985946306579578e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
6.410561840099415321e+00
6.288393448608020719e+01
5.491046120931388685e+01
4.892444070845917281e+01
4.867821664178631380e+01
nan
nan
nan
nan
2.609763005261623547e+01
2.394765608021452863e+01
nan
nan
nan
3.474265150120972123e+01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
2.249850660794721335e+01
9.266507594990901708e+00
1.743737106692523042e+01
2.128864983898616714e+01
4.185021780742075492e+01
2.322185351506197293e+01
1.893902322168015218e+01
2.178608469589256202e+01
2.739356432488521165e+01
3.899231119085592212e+01
3.337273879987886005e+01
2.861185579212619601e+01
2.605390477393243032e+01
2.538803056647626732e+01
3.083041688789689516e+01
2.980186338440222826e+01
2.208173448246924764e+01
3.805425648154128737e+01
3.426907266800797913e+01
3.215964501632506511e+01
3.083802742857822210e+01
3.037421077944797076e+01
3.797991937934520479e+01
4.033576012583185388e+01
4.711118677278344080e+01
5.236321334829501239e+01
3.444512160687191482e+01
2.664950755415956252e+01
2.492134660590520312e+01
2.630487860574068293e+01
2.448055111821172858e+01
2.057841945874124434e+01
2.830071337894616690e+01
2.455492624469560781e+01
2.401002950322298801e+01
3.541770962312057947e+01
2.093767338764522279e+01
2.836761196702695997e+01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
6.311815938855006891e+01
3.058275005194524443e+00
2.452843926214479442e+00
3.855756736836952303e+00
1.571389650130595506e+01
4.515347170204465499e+01
1.210970792372719451e+01
1.614588248072768906e+01
2.852553848188595609e+01
3.297094331801613265e+01
1.779655645463585500e+01
2.769529844213772662e+01
2.250659754041922156e+01
2.019229353160394069e+01
2.404052199843888715e+01
1.823251718904494822e+01
3.173931207888378836e+01
3.161982176313422954e+01
4.513477792888046736e+01
3.450966193359565182e+01
3.313941016730560563e+01
4.124912423691966268e+01
4.090889649538742390e+01
4.014433932206792122e+01
3.777140250169641433e+01
2.726056897885408858e+01
1.914274214259398477e+01
2.371694470994707515e+01
3.106724895542379272e+01
2.255233651293770691e+01
2.479160418160785539e+01
2.465983979853783126e+01
2.879057668907056922e+01
2.740593691674350652e+01
2.177558874791595400e+01
2.673405599736734928e+01
3.036998134821509865e+01
2.654420706363585936e+01
2.638956105531507745e+01
2.579499891990166915e+01
2.411514604930567529e+01
2.281196367038771911e+01
1.676380931885746506e+01
2.333898296632774105e+01
9.581210881115767464e+00
9.529698537634725852e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
7.792963574447941966e+00
1.481813356899780842e+02
1.582638036289821457e+02
1.928683772676476949e+01
1.710305310963767411e+01
1.385817057222120852e+01
1.578274446445407442e+01
1.996800363638588394e+01
2.103620538813125052e+01
2.206824610714653545e+01
3.001207603253958212e+01
1.458419708136063164e+01
1.968945969374267690e+01
6.743786336765582590e+00
2.441973537140664163e+01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
3.845987739193406441e+01
2.443603085609156977e+01
2.892575758812450104e+00
2.041542149145657570e-01
1.635158090692906896e+01
2.344583900087959449e+01
3.853008666777341773e+01
